label	obs	mean_exp	enr	p
GWAS_Catalog_2019: Pediatric autoimmune diseases	2	0.481202	4.1562587021666575	0.09007381985236029
GWAS_Catalog_2019: Mitral valve prolapse	1	0.123222	8.115433932252358	0.09576180847638305
GWAS_Catalog_2019: Lipoprotein-associated phospholipase A2 activity and mass	1	0.12378	8.078849571820973	0.09603380793238414
GWAS_Catalog_2019: Hepcidin/ferritin ratio	2	0.521424	3.8356500659731814	0.10014379971240057
GWAS_Catalog_2019: Glucose homeostasis traits	3	1.055654	2.8418402241643568	0.10726978546042908
GWAS_Catalog_2019: Melanoma	2	0.537252	3.722647844959163	0.11248177503644993
GWAS_Catalog_2019: Body mass index in asthmatics	1	0.12798	7.81372089388967	0.11969776060447879
GWAS_Catalog_2019: Familial squamous cell lung carcinoma	2	0.625752	3.1961543870415117	0.12862174275651447
GWAS_Catalog_2019: Total bilirubin levels	1	0.24486	4.083966348117292	0.12875774248451502
GWAS_Catalog_2019: Body mass index in physically active individuals	3	1.196128	2.508092779368094	0.13029373941252118
GWAS_Catalog_2019: Nasopharyngeal carcinoma (SNP x SNP interaction)	3	1.285152	2.334354224247404	0.1388217223565553
GWAS_Catalog_2019: Hypertriglyceridemia	1	0.346658	2.8846875018029294	0.1507756984486031
GWAS_Catalog_2019: Body mass index (joint analysis main effects and physical activity interaction)	3	1.358002	2.20912782160851	0.16510766978466043
GWAS_Catalog_2019: Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes	1	0.183968	5.435727952687424	0.16763366473267052
GWAS_Catalog_2019: Severe malaria (adjusted for sickle cell variant rs334)	1	0.191618	5.218716404513145	0.17109365781268437
GWAS_Catalog_2019: Pulmonary function	2	0.74952	2.6683744262994984	0.1786036427927144
GWAS_Catalog_2019: Cognitive ability (MTAG)	2	0.762866	2.621692407316619	0.18011363977272046
GWAS_Catalog_2019: Hand grip strength	4	2.155108	1.8560554737860007	0.18220963558072883
GWAS_Catalog_2019: Hepcidin/transferrin saturation ratio	1	0.208294	4.800906411130422	0.1877056245887508
GWAS_Catalog_2019: BMI (adjusted for smoking behaviour)	3	1.49856	2.0019218449711724	0.19145561708876582
GWAS_Catalog_2019: Body mass index (joint analysis main effects and smoking interaction)	3	1.50151	1.9979886913840068	0.19208761582476835
GWAS_Catalog_2019: White blood cell count (basophil)	2	0.776484	2.5757130861679056	0.19215561568876863
GWAS_Catalog_2019: QT interval	3	1.483084	2.0228119243414397	0.19596760806478386
GWAS_Catalog_2019: Lipid metabolism phenotypes	1	0.305022	3.278452046081922	0.2022275955448089
GWAS_Catalog_2019: Systolic blood pressure x alcohol consumption interaction (2df test)	2	0.837312	2.3885958877933198	0.2065215869568261
GWAS_Catalog_2019: Red blood cell traits	2	0.814412	2.455759492738319	0.20729558540882917
GWAS_Catalog_2019: Visceral fat	2	0.84637	2.3630327161879556	0.20804158391683217
GWAS_Catalog_2019: Borderline personality disorder	1	0.242576	4.122419365477211	0.21457957084085832
GWAS_Catalog_2019: Verbal declarative memory	2	0.867496	2.3054861348063853	0.21650956698086604
GWAS_Catalog_2019: Cardiovascular disease risk factors	1	0.247224	4.044914733197424	0.21872956254087492
GWAS_Catalog_2019: Severe malaria	1	0.277606	3.602227617558698	0.22265555468889062
GWAS_Catalog_2019: Metabolite levels (lipoprotein measures)	1	0.273226	3.6599737945876303	0.23567952864094271
GWAS_Catalog_2019: Common carotid intima-media thickness in HIV negative individuals	1	0.2882	3.4698126301179735	0.23697152605694788
GWAS_Catalog_2019: Cervical cancer	1	0.317852	3.146118319217749	0.23835952328095344
GWAS_Catalog_2019: Immature fraction of reticulocytes	2	0.967204	2.0678160967076233	0.2536774926450147
GWAS_Catalog_2019: Lung function (FVC)	2	0.96995	2.061961956801897	0.2558814882370235
GWAS_Catalog_2019: Attention deficit hyperactivity disorder and conduct disorder	1	0.392606	2.547082826039337	0.2897194205611589
GWAS_Catalog_2019: Smooth-surface caries	1	0.364734	2.741724105786683	0.291997416005168
GWAS_Catalog_2019: Metabolite levels	2	1.195804	1.6725148937451286	0.30333939332121335
GWAS_Catalog_2019: Metabolic syndrome	1	0.414798	2.4108120097011074	0.3109213781572437
GWAS_Catalog_2019: Systemic lupus erythematosus	5	3.676566	1.3599647061959448	0.31474737050525897
GWAS_Catalog_2019: QT interval (drug interaction)	1	0.391346	2.555283559816633	0.32486135027729945
GWAS_Catalog_2019: BMI in non-smokers	2	1.181992	1.6920588295013843	0.3300253399493201
GWAS_Catalog_2019: Erectile dysfunction and prostate cancer treatment	1	0.399054	2.5059265162108386	0.3308633382733234
GWAS_Catalog_2019: Atopic dermatitis	1	0.557802	1.7927508327327617	0.34212731574536853
GWAS_Catalog_2019: Thyroid stimulating hormone	1	0.416842	2.398990504795582	0.34218331563336873
GWAS_Catalog_2019: Disease progression in age-related macular degeneration	2	1.278132	1.564783606075116	0.3463873072253856
GWAS_Catalog_2019: Basophil percentage of white cells	1	0.46992	2.1280217909431394	0.3608792782414435
GWAS_Catalog_2019: Tonsillectomy	1	0.648666	1.5416254281864628	0.38246323507352986
GWAS_Catalog_2019: Basophil percentage of granulocytes	1	0.505614	1.9777933364186908	0.3841992316015368
GWAS_Catalog_2019: Metabolic traits	1	0.491146	2.0360544522402706	0.38766322467355063
GWAS_Catalog_2019: LDL cholesterol levels	1	0.58262	1.7163846074628402	0.39061921876156247
GWAS_Catalog_2019: Vertical cup-disc ratio	1	0.538544	1.8568584925280014	0.40431519136961724
GWAS_Catalog_2019: Body mass index	14	13.059236	1.0720382111174038	0.4055731888536223
GWAS_Catalog_2019: Telomere length	1	0.555168	1.8012565565738659	0.4121011757976484
GWAS_Catalog_2019: LDL cholesterol	2	1.520612	1.3152599085105208	0.41246117507764984
GWAS_Catalog_2019: Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	1	0.56579	1.7674402163346825	0.4219751560496879
GWAS_Catalog_2019: Albumin-globulin ratio	1	0.599072	1.6692484375834622	0.4272031455937088
GWAS_Catalog_2019: Allergic rhinitis	2	1.492642	1.339906018991828	0.4272971454057092
GWAS_Catalog_2019: Feeling fed-up	1	0.56749	1.762145588468519	0.43513512972974056
GWAS_Catalog_2019: Visceral adipose tissue adjusted for BMI	1	0.673778	1.484168375933913	0.43907112185775626
GWAS_Catalog_2019: Nickel levels	1	0.627844	1.5927523397531873	0.44320911358177284
GWAS_Catalog_2019: Multiple sclerosis	3	2.530926	1.1853369083094487	0.446239107521785
GWAS_Catalog_2019: Pulmonary function (smoking interaction)	1	0.651972	1.5338082003521625	0.4463171073657853
GWAS_Catalog_2019: Tuberculosis	1	0.759784	1.3161635412169774	0.45747908504182994
GWAS_Catalog_2019: Total cholesterol levels	2	1.664844	1.2013137567243537	0.4607790784418431
GWAS_Catalog_2019: Lung function (FEV1)	1	0.67679	1.4775632027659984	0.4655170689658621
GWAS_Catalog_2019: Asthma (childhood onset)	1	0.725648	1.3780786276541794	0.4863750272499455
GWAS_Catalog_2019: Idiopathic dilated cardiomyopathy	1	0.73602	1.3586587320996713	0.48769302461395075
GWAS_Catalog_2019: Hypothyroidism	1	0.801496	1.247666862966253	0.49313501372997254
GWAS_Catalog_2019: Angiotensin-converting enzyme inhibitor intolerance	1	0.684418	1.461095412452624	0.4976750046499907
GWAS_Catalog_2019: Rheumatoid arthritis (ACPA-positive)	1	0.763496	1.3097645567232834	0.5010489979020042
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI (adjusted for smoking behaviour)	1	0.794984	1.2578869511839232	0.5033569932860135
GWAS_Catalog_2019: Pelvic organ prolapse (moderate/severe)	1	0.772978	1.2936978801466534	0.5081069837860325
GWAS_Catalog_2019: Asthma	3	2.867656	1.046150584309973	0.5082609834780331
GWAS_Catalog_2019: Bronchopulmonary dysplasia	1	0.734378	1.3616965649842452	0.5123129753740493
GWAS_Catalog_2019: Feeling worry	1	0.751848	1.330056075164129	0.5248249503500994
GWAS_Catalog_2019: PR interval	1	0.837288	1.1943321772197857	0.529002941994116
GWAS_Catalog_2019: Mean corpuscular volume	3	2.905848	1.032400868868571	0.5306469387061226
GWAS_Catalog_2019: Autism spectrum disorder, ADHD, bipolar disorder, MDD, and schizophrenia (combined)	1	0.774902	1.2904857646515302	0.5318889362221275
GWAS_Catalog_2019: Motion sickness	1	0.77586	1.2888923259350913	0.53999092001816
GWAS_Catalog_2019: Blood pressure (smoking interaction)	1	0.796274	1.2558491172636554	0.5437809124381752
GWAS_Catalog_2019: Diverticular disease	2	1.82634	1.0950863475585049	0.5443869112261776
GWAS_Catalog_2019: Triglyceride levels	1	1.022308	0.9781787876060835	0.5584228831542337
GWAS_Catalog_2019: Vitiligo	1	1.102592	0.9069537961458092	0.5592988814022372
GWAS_Catalog_2019: Copper levels	1	0.883468	1.1319029098960007	0.5616028767942464
GWAS_Catalog_2019: Response to statin therapy	1	0.992412	1.0076460179844662	0.5636368727262545
GWAS_Catalog_2019: Red blood cell count	2	2.021138	0.9895415355111823	0.5636648726702547
GWAS_Catalog_2019: Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)	1	0.95761	1.044266455028665	0.5773448453103094
GWAS_Catalog_2019: Cholesterol, total	1	1.027398	0.9733326325338378	0.5780348439303121
GWAS_Catalog_2019: Plateletcrit	2	2.012886	0.9935982464978146	0.5906428187143625
GWAS_Catalog_2019: Protein quantitative trait loci	1	0.93592	1.0684673903752457	0.5966688066623866
GWAS_Catalog_2019: Rheumatoid arthritis	2	2.175672	0.9192562114142205	0.5993308013383973
GWAS_Catalog_2019: Hemoglobin concentration	1	1.007828	0.9922328016288494	0.6230127539744921
GWAS_Catalog_2019: Diastolic blood pressure	6	6.589088	0.9105964285193945	0.6316807366385268
GWAS_Catalog_2019: Diisocyanate-induced asthma	2	2.363368	0.8462499280687561	0.6341507316985366
GWAS_Catalog_2019: Pancreatic cancer	1	1.283754	0.7789654404192703	0.6376127247745504
GWAS_Catalog_2019: Hip circumference adjusted for BMI	1	1.016204	0.9840543827814099	0.639250721498557
GWAS_Catalog_2019: Lung function (FEV1/FVC)	1	1.062832	0.9408824724885965	0.6466907066185867
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI	1	2.548626	0.3923682800065604	0.679014641970716
GWAS_Catalog_2019: Amyotrophic lateral sclerosis (sporadic)	2	2.353326	0.8498610052325942	0.6851666296667407
GWAS_Catalog_2019: Hematocrit	1	1.292064	0.7739554696980954	0.6874366251267497
GWAS_Catalog_2019: Myopia	1	1.295454	0.7719301495846244	0.6877066245867508
GWAS_Catalog_2019: Glomerular filtration rate	1	1.369794	0.7300367792529388	0.7006625986748026
GWAS_Catalog_2019: Spherical equivalent or myopia (age of diagnosis)	2	2.532822	0.7896330654108342	0.7024185951628097
GWAS_Catalog_2019: Atrial fibrillation	2	2.6892	0.7437156031533542	0.7087025825948348
GWAS_Catalog_2019: High light scatter reticulocyte percentage of red cells	1	1.281826	0.7801370856886972	0.7087145825708349
GWAS_Catalog_2019: High light scatter reticulocyte count	1	1.367004	0.7315267548595322	0.7325945348109304
GWAS_Catalog_2019: Platelet count	2	2.917682	0.6854756618438884	0.7388805222389555
GWAS_Catalog_2019: Triglycerides	1	1.626846	0.6146863317117908	0.7565344869310261
GWAS_Catalog_2019: Schizophrenia	5	7.719054	0.6477477680555156	0.7626884746230508
GWAS_Catalog_2019: Red cell distribution width	1	1.623794	0.6158416646446532	0.7643964712070576
GWAS_Catalog_2019: Chronic inflammatory diseases (pleiotropy)	1	1.55317	0.643844524424242	0.7704604590790819
GWAS_Catalog_2019: Lung cancer	1	1.982666	0.5043713868094777	0.7813804372391255
GWAS_Catalog_2019: Platelet distribution width	1	1.678296	0.5958424497228141	0.7868244263511472
GWAS_Catalog_2019: Blood protein levels	10	15.579316	0.6418767037012408	0.8318043363913272
GWAS_Catalog_2019: Rosacea symptom severity	1	2.034254	0.4915806973957038	0.8405383189233622
GWAS_Catalog_2019: Ulcerative colitis	1	3.69514	0.27062574083796553	0.8433583132833734
GWAS_Catalog_2019: HDL cholesterol	1	2.249886	0.44446696410395903	0.8509202981594037
GWAS_Catalog_2019: Prostate cancer	1	3.019802	0.3311475388121473	0.8676522646954706
GWAS_Catalog_2019: Mean platelet volume	1	2.298012	0.4351587372041573	0.8752142495715008
GWAS_Catalog_2019: Mean corpuscular hemoglobin	1	2.48197	0.40290575631454045	0.8833442333115333
GWAS_Catalog_2019: Obesity-related traits	6	9.91435	0.6051833957848977	0.9264521470957058
GWAS_Catalog_2019: Height	2	5.33204	0.3750909595576927	0.9459421081157837
GWAS_Catalog_2019: Menarche (age at onset)	1	3.504248	0.2853679305802557	0.9626420747158506
GWAS_Catalog_2019: Intraocular pressure	1	3.955458	0.2528152239260283	0.9656340687318625
GWAS_Catalog_2019: Post bronchodilator FEV1/FVC ratio	1	3.631614	0.27535966102124293	0.9656660686678626
GWAS_Catalog_2019: Coronary artery disease	1	4.116102	0.24294830400218462	0.9657100685798629
GWAS_Catalog_2019: Pulse pressure	2	5.797382	0.34498330453297715	0.97250405499189
GWAS_Catalog_2019: Night sleep phenotypes	1	5.165068	0.19360829324996304	0.9742200515598969
GWAS_Catalog_2019: Heel bone mineral density	4	8.989574	0.4449599057752904	0.9745400509198981
GWAS_Catalog_2019: Systolic blood pressure	3	7.540134	0.39787091316944767	0.9746880506238987
GWAS_Catalog_2019: Type 2 diabetes	1	4.267166	0.23434757401047912	0.981742036515927
