label	obs	mean_exp	enr	p
GWAS_Catalog_2019: Cocaine dependence	1	0.148124	6.751100429369987	0.12066375867248265
GWAS_Catalog_2019: Response to methotrexate in juvenile idiopathic arthritis	3	1.082262	2.771972036346097	0.12254375491249017
GWAS_Catalog_2019: Reading and spelling	1	0.131398	7.6104659127231775	0.12309175381649237
GWAS_Catalog_2019: Age-related hearing impairment	2	0.583642	3.426758183955233	0.12815574368851262
GWAS_Catalog_2019: Hematological parameters	1	0.185206	5.399393108214636	0.12815574368851262
GWAS_Catalog_2019: Nose morphology	2	0.603498	3.314012639644208	0.1300477399045202
GWAS_Catalog_2019: Obsessive-compulsive disorder or autism spectrum disorder	1	0.149412	6.692902845822291	0.13912972174055652
GWAS_Catalog_2019: Weight	2	0.60393	3.31164207772424	0.1409757180485639
GWAS_Catalog_2019: Hematology traits	1	0.272096	3.6751734681876984	0.1425217149565701
GWAS_Catalog_2019: Liver fibrosis in pediatric non-alcoholic fatty acid liver disease	1	0.15832	6.316321374431531	0.14608970782058436
GWAS_Catalog_2019: Obesity (extreme)	2	0.676054	2.958343564271493	0.14950770098459804
GWAS_Catalog_2019: Methadone dose in opioid dependence	3	1.289872	2.325812173611025	0.1496757006485987
GWAS_Catalog_2019: Irritable bowel syndrome	2	0.628138	3.184013703994982	0.15015569968860062
GWAS_Catalog_2019: Mean arterial pressure (alcohol consumption interaction)	1	0.166524	6.005140400182556	0.15353769292461414
GWAS_Catalog_2019: Mitochondrial DNA levels	2	0.695338	2.8762990085397315	0.15356969286061428
GWAS_Catalog_2019: Mitral valve prolapse	1	0.20883	4.788584015706556	0.1541816916366167
GWAS_Catalog_2019: Lipoprotein-associated phospholipase A2 activity and mass	1	0.218964	4.566960778940831	0.15579168841662316
GWAS_Catalog_2019: Appendicular lean mass	1	0.180068	5.553457582690983	0.1635776728446543
GWAS_Catalog_2019: White matter integrity	1	0.18879	5.29689072514434	0.1719056561886876
GWAS_Catalog_2019: Response to mTOR inhibitor (everolimus)	1	0.197394	5.066010111756183	0.1779216441567117
GWAS_Catalog_2019: Pediatric autoimmune diseases	2	0.755444	2.6474497116927265	0.17871364257271485
GWAS_Catalog_2019: Hepcidin levels	1	0.205682	4.861874155249366	0.18564362871274256
GWAS_Catalog_2019: Body mass index in asthmatics	1	0.218446	4.577790392133525	0.18935762128475744
GWAS_Catalog_2019: Obsessive-compulsive symptoms	1	0.23629	4.232087688856913	0.19380761238477523
GWAS_Catalog_2019: Total bilirubin levels	1	0.394094	2.5374656807766676	0.1967996064007872
GWAS_Catalog_2019: Chemerin levels	1	0.24559	4.071827028787817	0.1970296059407881
GWAS_Catalog_2019: Hepcidin/ferritin ratio	2	0.81936	2.440929505955868	0.19901760196479606
GWAS_Catalog_2019: Eye color	1	0.24839	4.02592696968477	0.2004235991528017
GWAS_Catalog_2019: Adverse response to chemotherapy (neutropenia/leucopenia) (all antimicrotubule drugs)	1	0.23843	4.194103091053978	0.20191359617280766
GWAS_Catalog_2019: Plasma omega-6 polyunsaturated fatty acid levels (dihomo-gamma-linolenic acid)	1	0.554842	1.802314893248889	0.20209559580880837
GWAS_Catalog_2019: Bone mineral density (paediatric, skull)	1	0.278878	3.5857973737620035	0.20453159093681814
GWAS_Catalog_2019: Laryngeal squamous cell carcinoma	1	0.254658	3.926835206433727	0.20543358913282173
GWAS_Catalog_2019: Response to exercise (triglyceride level interaction)	1	0.231186	4.325521441609786	0.20592158815682368
GWAS_Catalog_2019: Remission after SSRI treatment in MDD or openness	1	0.231296	4.323464305478694	0.2074735850528299
GWAS_Catalog_2019: Cardiac structure and function	1	0.249448	4.008851544209615	0.20818558362883274
GWAS_Catalog_2019: Melanoma	2	0.847946	2.358640762501386	0.21138557722884554
GWAS_Catalog_2019: Coenzyme Q10 levels	1	0.24225	4.12796697626419	0.2139215721568557
GWAS_Catalog_2019: Superior frontal gyrus grey matter volume	1	0.242674	4.120754592580994	0.2140695718608563
GWAS_Catalog_2019: Bortezomib-induced peripheral neuropathy in multiple myeloma	1	0.249496	4.008080289864367	0.218253563492873
GWAS_Catalog_2019: Response to fenofibrate (total cholesterol levels)	2	0.86537	2.3111501438690967	0.21896756206487586
GWAS_Catalog_2019: Blood trace element (Cu levels)	1	0.266786	3.7483226256250326	0.22203355593288812
GWAS_Catalog_2019: Hypertriglyceridemia	1	0.539672	1.852977364028521	0.22672154655690688
GWAS_Catalog_2019: Iron status biomarkers (iron levels)	1	0.269196	3.7147654497095055	0.22883954232091536
GWAS_Catalog_2019: Cardiovascular risk factors (age interaction)	1	0.291786	3.427169226762079	0.23669752660494678
GWAS_Catalog_2019: Lean body mass	1	0.273004	3.6629499934066896	0.23876152247695503
GWAS_Catalog_2019: Paclitaxel-induced neuropathy	1	0.3174	3.15059861373661	0.2410255179489641
GWAS_Catalog_2019: Glucose homeostasis traits	3	1.663008	1.803960053108584	0.2423275153449693
GWAS_Catalog_2019: Chronic back pain	1	0.278942	3.5849746542291943	0.24288951422097155
GWAS_Catalog_2019: Iron status biomarkers	1	0.319054	3.134265672895497	0.2432295135409729
GWAS_Catalog_2019: Response to angiotensin II receptor blocker therapy	1	0.281216	3.5559854346836595	0.24507150985698029
GWAS_Catalog_2019: Dimensional psychopathology (Cognitive)	1	0.372006	2.688128686096461	0.24710350579298843
GWAS_Catalog_2019: Chronic periodontitis (mean interproximal clinical attachment level)	1	0.291038	3.435977432500223	0.25082349835300327
GWAS_Catalog_2019: Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes	1	0.289546	3.4536826618223007	0.250999498001004
GWAS_Catalog_2019: Response to anti-retroviral therapy (ddI/d4T) in HIV-1 (Grade 1 peripheral neuropathy)	1	0.291132	3.434868032370196	0.2523734952530095
GWAS_Catalog_2019: Severe malaria (adjusted for sickle cell variant rs334)	1	0.322494	3.1008328837125654	0.2615994768010464
GWAS_Catalog_2019: Familial squamous cell lung carcinoma	2	0.997188	2.0056398592843077	0.2627274745450509
GWAS_Catalog_2019: Obesity in adult survivors of childhood cancer exposed to cranial radiation	1	0.313232	3.1925218368493637	0.26446347107305784
GWAS_Catalog_2019: Neurocognitive impairment in HIV-1 infection (dichotomous)	1	0.323048	3.0955152175528093	0.26459147081705836
GWAS_Catalog_2019: Anorexia nervosa	2	1.097582	1.8221873172118346	0.2647194705610589
GWAS_Catalog_2019: Hip shape (DXA scan)	1	0.308006	3.2466899995454632	0.2656474687050626
GWAS_Catalog_2019: Beta2-Glycoprotein I plasma levels	1	0.335666	2.97915189503852	0.267257465485069
GWAS_Catalog_2019: Hemoglobin levels	1	0.43452	2.3013900395839086	0.26759546480907037
GWAS_Catalog_2019: Response to SSRI in MDD or openness	1	0.3111	3.2144005143040824	0.2684234631530737
GWAS_Catalog_2019: Stearic acid (18:0) levels	1	0.377036	2.6522666270594852	0.2766254467491065
GWAS_Catalog_2019: Dupuytren's disease	2	0.931502	2.14707000092324	0.2769014461971076
GWAS_Catalog_2019: Hepcidin/transferrin saturation ratio	1	0.33028	3.0277340438415887	0.28160343679312644
GWAS_Catalog_2019: Cerebrospinal fluid t-tau levels in normal cognition	1	0.465614	2.147701744363357	0.28473143053713895
GWAS_Catalog_2019: Uterine fibroid size (maximum dimension)	1	0.352512	2.836782861292665	0.2868214263571473
GWAS_Catalog_2019: Body mass index in physically active individuals	3	1.867196	1.6066872465450868	0.2876094247811504
GWAS_Catalog_2019: Social science traits (pleiotropy) (HIPO component 1)	1	0.35099	2.8490840194877345	0.2932914134171732
GWAS_Catalog_2019: Carboplatin disposition in epthelial ovarian cancer	1	0.354712	2.8191885247750283	0.29468541062917875
GWAS_Catalog_2019: Mood instability	1	0.466602	2.143154122785586	0.29593940812118374
GWAS_Catalog_2019: Vitamin D levels	1	0.459148	2.1779469800587172	0.29696540606918786
GWAS_Catalog_2019: Putamen volume	1	0.353774	2.826663350048336	0.2970454059091882
GWAS_Catalog_2019: Electrocardiographic traits	1	0.360168	2.7764820861375803	0.3019013961972076
GWAS_Catalog_2019: Lipid metabolism phenotypes	1	0.490294	2.0395925709880194	0.30507138985722027
GWAS_Catalog_2019: Cutaneous squamous cell carcinoma	1	0.364376	2.7444178540847917	0.30511138977722047
GWAS_Catalog_2019: Peanut allergy	1	0.419568	2.3834038820882433	0.30828738342523315
GWAS_Catalog_2019: Fractures	1	0.465066	2.1502324401267776	0.3084333831332337
GWAS_Catalog_2019: Borderline personality disorder	1	0.380388	2.6288947075091746	0.31471137057725884
GWAS_Catalog_2019: Cardiovascular disease risk factors	1	0.396832	2.51995806789775	0.32271935456129086
GWAS_Catalog_2019: Interleukin-6 levels	1	0.418768	2.3879570549803235	0.3233113533772932
GWAS_Catalog_2019: Iron status biomarkers (transferrin saturation)	1	0.471206	2.1222140634881557	0.3284673430653139
GWAS_Catalog_2019: Nasopharyngeal carcinoma (SNP x SNP interaction)	3	2.019194	1.4857413403565976	0.3286573426853146
GWAS_Catalog_2019: Age at first birth	1	0.540844	1.8489619927372773	0.32948734102531796
GWAS_Catalog_2019: Severe malaria	1	0.44824	2.2309477065857575	0.33039533920932157
GWAS_Catalog_2019: Pulmonary function	2	1.193066	1.6763531942071939	0.33234533530932936
GWAS_Catalog_2019: Autism	1	0.453418	2.205470448901455	0.33675532648934703
GWAS_Catalog_2019: Cognitive ability (MTAG)	2	1.216146	1.64453938918518	0.3423253153493693
GWAS_Catalog_2019: White blood cell count (basophil)	2	1.227976	1.6286963263125664	0.3432633134733731
GWAS_Catalog_2019: Red blood cell traits	2	1.292464	1.5474318820485522	0.3453053093893812
GWAS_Catalog_2019: Metabolite levels (lipoprotein measures)	1	0.431528	2.317346730687232	0.3466253067493865
GWAS_Catalog_2019: Common carotid intima-media thickness in HIV negative individuals	1	0.457276	2.1868630761290775	0.3485213029573941
GWAS_Catalog_2019: Cervical cancer	1	0.504408	1.9825220852960304	0.3500312999374001
GWAS_Catalog_2019: Body mass index (adult)	1	0.501744	1.9930482477119806	0.3517272965454069
GWAS_Catalog_2019: Body mass index (joint analysis main effects and physical activity interaction)	3	2.12039	1.414834063544914	0.35250729498541
GWAS_Catalog_2019: Depression (quantitative trait)	1	0.437992	2.2831467241410803	0.35360929278141445
GWAS_Catalog_2019: Response to lurasidone in schizophrenia	1	0.485936	2.0578841658160747	0.35445329109341783
GWAS_Catalog_2019: Subcortical brain region volumes	1	0.48667	2.054780446709269	0.3565432869134262
GWAS_Catalog_2019: Quantitative traits	1	0.574626	1.7402623619536883	0.3575332849334301
GWAS_Catalog_2019: Hemostatic factors and hematological phenotypes	1	0.626066	1.597275686588954	0.36428527142945716
GWAS_Catalog_2019: Systolic blood pressure x alcohol consumption interaction (2df test)	2	1.313548	1.5225937689372602	0.3667312665374669
GWAS_Catalog_2019: Obstructive sleep apnea trait (apnea hypopnea index)	1	0.488908	2.0453745899023947	0.36786726426547145
GWAS_Catalog_2019: Mean corpuscular hemoglobin concentration	2	1.390352	1.438484642737954	0.36925326149347704
GWAS_Catalog_2019: Cough in response to angiotensin-converting enzyme inhibitor drugs	1	0.466088	2.145517584662124	0.3731012537974924
GWAS_Catalog_2019: Verbal declarative memory	2	1.358514	1.4721968268269594	0.3799052401895196
GWAS_Catalog_2019: Visceral fat	2	1.32845	1.505513944822914	0.3809752380495239
GWAS_Catalog_2019: Hematological and biochemical traits	1	0.604286	1.6548455532645139	0.38745922508154984
GWAS_Catalog_2019: Headache	1	0.545248	1.8340278185339516	0.3892232215535569
GWAS_Catalog_2019: Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	1	0.585676	1.707428680704007	0.3920512158975682
GWAS_Catalog_2019: Immune response to measles-mumps-rubella vaccine	1	0.519206	1.9260178041085814	0.3936252127495745
GWAS_Catalog_2019: Obesity (early onset extreme)	1	0.509952	1.9609688755020083	0.3971372057255885
GWAS_Catalog_2019: Hemoglobin	1	0.590326	1.6939792589179539	0.39766520466959066
GWAS_Catalog_2019: Metabolite levels (Pyroglutamine)	1	0.513984	1.9455858548126013	0.4016671966656067
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI in non-smokers	1	0.57097	1.7514055029160902	0.40269719460561076
GWAS_Catalog_2019: QT interval	3	2.352432	1.2752759697198475	0.40484319031361937
GWAS_Catalog_2019: Attention deficit hyperactivity disorder and conduct disorder	1	0.609046	1.6419121051611867	0.41196717606564787
GWAS_Catalog_2019: BMI (adjusted for smoking behaviour)	3	2.328522	1.2883709065235374	0.41197717604564793
GWAS_Catalog_2019: HIV-1 viral setpoint	1	0.57375	1.7429193899782136	0.4135451729096542
GWAS_Catalog_2019: Body mass index (joint analysis main effects and smoking interaction)	3	2.337432	1.2834597969053216	0.4136291727416545
GWAS_Catalog_2019: Molybdenum levels	1	0.556318	1.7975330656207422	0.4158871682256636
GWAS_Catalog_2019: Smooth-surface caries	1	0.581486	1.7197318594084812	0.4229551540896918
GWAS_Catalog_2019: Hand grip strength	4	3.364462	1.1888973630850934	0.43039913920172157
GWAS_Catalog_2019: Epstein-Barr virus copy number in lymphoblastoid cell lines	2	1.487242	1.3447710594509839	0.43446313107373785
GWAS_Catalog_2019: Refractive astigmatism	2	1.502576	1.331047481125747	0.43600712798574404
GWAS_Catalog_2019: Lung function (FVC)	2	1.52869	1.3083097292453014	0.44231511536976925
GWAS_Catalog_2019: Immature fraction of reticulocytes	2	1.515186	1.3199699574837678	0.44572910854178294
GWAS_Catalog_2019: Uterine fibroid number (single vs multiple)	1	0.595172	1.6801865679165013	0.4477011045977908
GWAS_Catalog_2019: Metabolic syndrome	1	0.658088	1.5195536159297844	0.4483911032177936
GWAS_Catalog_2019: Post-traumatic stress disorder	1	0.607214	1.646865849601623	0.45542908914182173
GWAS_Catalog_2019: QT interval (drug interaction)	1	0.617522	1.6193755040306257	0.46026107947784106
GWAS_Catalog_2019: Periodontal microbiota	1	0.697508	1.4336753126845856	0.46748906502186993
GWAS_Catalog_2019: Erectile dysfunction and prostate cancer treatment	1	0.633694	1.5780487112076176	0.4695230609538781
GWAS_Catalog_2019: Obsessive-compulsive disorder	1	0.642276	1.556963050152894	0.47096705806588385
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI x sex interaction	1	0.64826	1.5425909357356618	0.4767690464619071
GWAS_Catalog_2019: Total body bone mineral density	1	0.663858	1.506346236695197	0.4788070423859152
GWAS_Catalog_2019: Hip circumference	2	1.637748	1.2211890962467975	0.47969304061391876
GWAS_Catalog_2019: Thyroid stimulating hormone	1	0.655264	1.526102456414514	0.48083503832992336
GWAS_Catalog_2019: Atopic dermatitis	1	0.881994	1.1337945609607323	0.4816350367299265
GWAS_Catalog_2019: Thyroid hormone levels	1	0.668244	1.4964593771137489	0.4835950328099344
GWAS_Catalog_2019: Metabolite levels	2	1.873476	1.0675343585933315	0.49356301287397425
GWAS_Catalog_2019: Depression	2	1.74215	1.1480067732399621	0.4941830116339767
GWAS_Catalog_2019: Obesity	2	1.698958	1.1771921377691503	0.49512900974198054
GWAS_Catalog_2019: Joint mobility (Beighton score)	1	0.749578	1.334083977918242	0.49654100691798614
GWAS_Catalog_2019: Basophil percentage of white cells	1	0.74403	1.3440318266736557	0.505246989506021
GWAS_Catalog_2019: Erosive tooth wear (severe vs none or mild)	1	0.742648	1.3465329469681464	0.5117889764220471
GWAS_Catalog_2019: Tonsillectomy	1	1.02319	0.9773355877207557	0.527234945530109
GWAS_Catalog_2019: Metabolic traits	1	0.771196	1.2966872234814497	0.5370329259341481
GWAS_Catalog_2019: Basophil percentage of granulocytes	1	0.81041	1.2339433126442172	0.5396449207101586
GWAS_Catalog_2019: LDL cholesterol levels	1	0.92356	1.0827666854346225	0.5440589118821763
GWAS_Catalog_2019: BMI in non-smokers	2	1.845618	1.0836478621253152	0.5472069055861888
GWAS_Catalog_2019: Vertical cup-disc ratio	1	0.84886	1.178050561930118	0.5580308839382321
GWAS_Catalog_2019: Disease progression in age-related macular degeneration	2	2.009182	0.9954299809574244	0.5613848772302455
GWAS_Catalog_2019: Uterine fibroids	1	0.90711	1.102402134250532	0.5637948724102552
GWAS_Catalog_2019: Telomere length	1	0.870182	1.149184883162373	0.5638108723782552
GWAS_Catalog_2019: Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	1	0.882454	1.1332035437541221	0.5729668540662919
GWAS_Catalog_2019: Albumin-globulin ratio	1	0.943068	1.0603689235558835	0.5820248359503281
GWAS_Catalog_2019: Feeling fed-up	1	0.888058	1.1260525776469554	0.59000081999836
GWAS_Catalog_2019: Type 2 diabetes (age of onset)	1	1.073118	0.9318639702250824	0.5921688156623687
GWAS_Catalog_2019: Visceral adipose tissue adjusted for BMI	1	1.062512	0.9411658409505023	0.5959528080943838
GWAS_Catalog_2019: Nickel levels	1	0.98352	1.016756141207093	0.6000407999184002
GWAS_Catalog_2019: Pulmonary function (smoking interaction)	1	1.021178	0.979261206175613	0.6003947992104016
GWAS_Catalog_2019: Cadmium levels	1	0.984708	1.0155294767585923	0.6013787972424055
GWAS_Catalog_2019: Waist circumference	2	2.112538	0.9467285322204856	0.6106647786704427
GWAS_Catalog_2019: Tuberculosis	1	1.201136	0.8325451905529432	0.6159587680824639
GWAS_Catalog_2019: Primary biliary cholangitis	1	1.331726	0.7509052162381752	0.618230763538473
GWAS_Catalog_2019: Sleep duration	1	1.069536	0.9349848906441671	0.6241867516264967
GWAS_Catalog_2019: ALT levels after remission induction therapy in actute lymphoblastic leukemia (ALL)	1	1.004848	0.9951753897106826	0.6275227449545101
GWAS_Catalog_2019: Lung function (FEV1)	1	1.07027	0.9343436702888056	0.6282787434425131
GWAS_Catalog_2019: LDL cholesterol	2	2.395502	0.8348980714689447	0.6353887292225415
GWAS_Catalog_2019: Systemic lupus erythematosus	5	5.782996	0.864603745186751	0.6355667288665423
GWAS_Catalog_2019: Allergic rhinitis	2	2.336916	0.8558287931615857	0.6445647108705782
GWAS_Catalog_2019: Male-pattern baldness	3	4.290132	0.699279183018145	0.6469167061665877
GWAS_Catalog_2019: Asthma (childhood onset)	1	1.14597	0.8726231925792124	0.6474547050905898
GWAS_Catalog_2019: Idiopathic dilated cardiomyopathy	1	1.15838	0.8632745731107236	0.6493107013785973
GWAS_Catalog_2019: Feeling miserable	1	1.092602	0.9152463568618765	0.6511586976826046
GWAS_Catalog_2019: Hypothyroidism	1	1.258974	0.7942975788221203	0.6521406957186086
GWAS_Catalog_2019: Angiotensin-converting enzyme inhibitor intolerance	1	1.077324	0.9282258633428755	0.6574106851786297
GWAS_Catalog_2019: Urate levels in obese individuals	1	1.200186	0.8332041866843972	0.6600266799466401
GWAS_Catalog_2019: Glycated hemoglobin levels	1	1.162216	0.8604252565788115	0.6642166715666569
GWAS_Catalog_2019: Rheumatoid arthritis (ACPA-positive)	1	1.206774	0.8286555726258603	0.665732668534663
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI (adjusted for smoking behaviour)	1	1.251638	0.798953051920763	0.6660746678506643
GWAS_Catalog_2019: Pelvic organ prolapse (moderate/severe)	1	1.208572	0.8274227766322569	0.6671786656426687
GWAS_Catalog_2019: Bronchopulmonary dysplasia	1	1.161472	0.8609764161340092	0.6766626466747067
GWAS_Catalog_2019: Immune response to smallpox vaccine (IL-6)	1	1.17765	0.8491487283997792	0.6853986292027416
GWAS_Catalog_2019: Feeling worry	1	1.191718	0.839124692251019	0.688766622466755
GWAS_Catalog_2019: Autism spectrum disorder, ADHD, bipolar disorder, MDD, and schizophrenia (combined)	1	1.208048	0.8277816775492365	0.6906866186267627
GWAS_Catalog_2019: Total cholesterol levels	2	2.632684	0.7596809947566818	0.6933266133467733
GWAS_Catalog_2019: PR interval	1	1.331682	0.7509300268382392	0.6981446037107926
GWAS_Catalog_2019: Motion sickness	1	1.211494	0.825427117261827	0.7014925970148059
GWAS_Catalog_2019: Blood pressure (smoking interaction)	1	1.245102	0.8031470514062302	0.705490589018822
GWAS_Catalog_2019: Paclitaxel disposition in epithelial ovarian cancer	1	1.36951	0.7301881694912778	0.7059605880788239
GWAS_Catalog_2019: Multiple sclerosis	3	3.975956	0.7545355129684533	0.7122885754228492
GWAS_Catalog_2019: Vitiligo	1	1.73611	0.576000368640236	0.7207845584308832
GWAS_Catalog_2019: Copper levels	1	1.378622	0.7253619919020587	0.721738556522887
GWAS_Catalog_2019: Triglyceride levels	1	1.60588	0.6227115351084763	0.7231985536028928
GWAS_Catalog_2019: Response to statin therapy	1	1.566456	0.6383837145760877	0.7270645458709083
GWAS_Catalog_2019: Intracranial aneurysm	1	1.371856	0.7289394805285686	0.7297685404629191
GWAS_Catalog_2019: Cholesterol, total	1	1.620274	0.6171795634565512	0.7405445189109622
GWAS_Catalog_2019: Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)	1	1.510094	0.6622104319333764	0.7424725150549699
GWAS_Catalog_2019: Protein quantitative trait loci	1	1.464602	0.682779348928924	0.7558764882470235
GWAS_Catalog_2019: Coronary artery calcification	1	1.42238	0.7030470057228027	0.7577164845670309
GWAS_Catalog_2019: Asthma	3	4.477296	0.6700472785359735	0.7714704570590859
GWAS_Catalog_2019: Diverticular disease	2	2.851836	0.7013025994482152	0.7717924564150872
GWAS_Catalog_2019: Hemoglobin concentration	1	1.587194	0.630042704294497	0.7833504332991335
GWAS_Catalog_2019: Red blood cell count	2	3.178518	0.6292240597662181	0.786252427495145
GWAS_Catalog_2019: Glomerular filtration rate (creatinine)	1	1.618472	0.617866728618104	0.7906784186431627
GWAS_Catalog_2019: Loneliness	1	2.347256	0.42602937216903486	0.7925764148471703
GWAS_Catalog_2019: Pancreatic cancer	1	2.003324	0.4991703788303839	0.7929724140551719
GWAS_Catalog_2019: Hip circumference adjusted for BMI	1	1.59542	0.6267941983928996	0.7944204111591777
GWAS_Catalog_2019: Mean corpuscular volume	3	4.580102	0.6550072465635045	0.7954724090551819
GWAS_Catalog_2019: Lung function (FEV1/FVC)	1	1.66321	0.6012469862494814	0.798514402971194
GWAS_Catalog_2019: Plateletcrit	2	3.148524	0.6352182800575762	0.808516382967234
GWAS_Catalog_2019: Rheumatoid arthritis	2	3.410148	0.5864848094569503	0.8113663772672455
GWAS_Catalog_2019: Longevity	1	1.752942	0.5704695306518983	0.8159043681912637
GWAS_Catalog_2019: Granulocyte percentage of myeloid white cells	1	1.872774	0.5339672592635311	0.8286503426993146
GWAS_Catalog_2019: Waist-to-hip ratio adjusted for BMI	1	4.020964	0.2486965812178373	0.829018341963316
GWAS_Catalog_2019: Diisocyanate-induced asthma	2	3.706042	0.5396592915029026	0.8347303305393389
GWAS_Catalog_2019: Hematocrit	1	2.026332	0.4935025454861296	0.8355843288313424
GWAS_Catalog_2019: Body mass index	14	20.427668	0.6853449938583298	0.8375443249113502
GWAS_Catalog_2019: Myopia	1	2.033262	0.4918205327203282	0.839010321979356
GWAS_Catalog_2019: Glomerular filtration rate	1	2.151328	0.46482916598491725	0.8457843084313832
GWAS_Catalog_2019: High light scatter reticulocyte percentage of red cells	1	1.999074	0.5002316072341494	0.849742300515399
GWAS_Catalog_2019: Mosquito bite size	1	2.0826	0.48016901949486224	0.8572842854314291
GWAS_Catalog_2019: Reticulocyte count	1	2.100708	0.4760299860808832	0.8584802830394339
GWAS_Catalog_2019: Monocyte percentage of white cells	1	2.112196	0.47344091173357017	0.862746274507451
GWAS_Catalog_2019: High light scatter reticulocyte count	1	2.144944	0.4662126377192131	0.8729342541314917
GWAS_Catalog_2019: Reticulocyte fraction of red cells	1	2.305612	0.43372432135155436	0.8750342499315001
GWAS_Catalog_2019: Amyotrophic lateral sclerosis (sporadic)	2	3.685792	0.5426242175358783	0.8792122415755168
GWAS_Catalog_2019: Photic sneeze reflex	1	2.219312	0.45059009278551193	0.8830802338395323
GWAS_Catalog_2019: Resting heart rate	1	2.59527	0.3853163640006627	0.8848462303075394
GWAS_Catalog_2019: Spherical equivalent or myopia (age of diagnosis)	2	3.961738	0.5048289412374064	0.8876922246155508
GWAS_Catalog_2019: Triglycerides	1	2.550782	0.3920366381760574	0.8879542240915518
GWAS_Catalog_2019: Red cell distribution width	1	2.545678	0.3928226586394666	0.8919042161915676
GWAS_Catalog_2019: Chronic inflammatory diseases (pleiotropy)	1	2.427356	0.4119708851936016	0.8952722094555811
GWAS_Catalog_2019: Atrial fibrillation	2	4.241682	0.4715110656574444	0.8958782082435836
GWAS_Catalog_2019: Lung cancer	1	3.11523	0.32100358561005127	0.9008521982956034
